,answer,token_usage
0,800.0,152
1,800.0,204
2,800.0,169
3,800.0,260
4,800.0,166
5,800.0,151
6,800.0,199
7,800.0,172
8,800.0,143
9,800.0,183
10,800.0,175
11,800.0,204
12,800.0,188
13,800.0,177
14,800.0,204
15,800.0,166
16,800.0,148
17,800.0,177
18,800.0,172
19,800.0,154
20,800.0,170
21,800.0,224
22,800.0,179
23,800.0,183
24,800.0,163
25,800.0,140
26,800.0,243
27,800.0,169
28,800.0,153
29,800.0,172
30,800.0,211
31,800.0,180
32,800.0,124
33,800.0,168
34,800.0,144
35,800.0,146
36,800.0,163
37,800.0,178
38,800.0,181
39,800.0,163

