,answer,token_usage
0,4400.0,197
1,4400.0,184
2,4400.0,221
3,4400.0,191
4,4400.0,204
5,4400.0,210
6,4400.0,226
7,4400.0,166
8,4400.0,161
9,4400.0,208
10,4400.0,172
11,1340.0,90
12,4400.0,153
13,4400.0,195
14,1320.0,107
15,4400.0,198
16,4400.0,207
17,4400.0,192
18,3206.0,216
19,3620.0,90
20,4400.0,196
21,4400.0,188
22,4400.0,201
23,4400.0,220
24,4400.0,187
25,4400.0,212
26,4400.0,222
27,4400.0,228
28,4400.0,191
29,4400.0,189
30,4400.0,192
31,4400.0,185
32,4400.0,223
33,4400.0,163
34,4400.0,215
35,3640.0,108
36,3600.0,172
37,4400.0,186
38,4400.0,226
39,4400.0,197

