,answer,token_usage
0,1260.0,101
1,1260.0,105
2,1260.0,107
3,1260.0,109
4,1260.0,124
5,1260.0,114
6,126.0,119
7,1260.0,105
8,1260.0,102
9,1260.0,107
10,1260.0,119
11,1260.0,126
12,1260.0,127
13,1260.0,115
14,1260.0,100
15,1260.0,142
16,1260.0,117
17,1260.0,107
18,1260.0,113
19,1260.0,108
20,1260.0,142
21,1260.0,105
22,1260.0,116
23,1260.0,114
24,1260.0,112
25,1260.0,102
26,1260.0,107
27,1260.0,109
28,1260.0,110
29,1260.0,122
30,1260.0,106
31,1260.0,111
32,1260.0,123
33,1260.0,145
34,1260.0,106
35,1260.0,97
36,1260.0,99
37,1260.0,106
38,1260.0,112
39,1260.0,110

