,answer,token_usage
0,-70.0,113
1,-25.0,259
2,-42.0,164
3,-50.0,235
4,25.0,316
5,-25.0,367
6,70.0,87
7,-25.0,280
8,-25.0,364
9,-25.0,279
10,215.0,387
11,-25.0,340
12,25.0,383
13,25.0,157
14,-40.0,446
15,-25.0,268
16,215.0,328
17,-25.0,358
18,-25.0,274
19,-25.0,315
20,215.0,268
21,25.0,235
22,215.0,392
23,35.0,76
24,215.0,253
25,55.0,212
26,65.0,302
27,120.0,181
28,215.0,265
29,215.0,276
30,25.0,211
31,41.0,106
32,25.0,238
33,-8.0,177
34,215.0,257
35,-25.0,304
36,-25.0,351
37,22.0,216
38,47.0,68
39,55.0,284

