,answer,token_usage
0,3000.0,104
1,3000.0,89
2,3000.0,90
3,3000.0,93
4,3000.0,112
5,3000.0,96
6,3000.0,51
7,3000.0,124
8,3000.0,107
9,3000.0,90
10,3000.0,111
11,3000.0,100
12,3000.0,104
13,3000.0,96
14,3000.0,96
15,3000.0,102
16,3000.0,144
17,3000.0,117
18,3000.0,90
19,3000.0,91
20,3000.0,98
21,3000.0,90
22,3000.0,105
23,3000.0,103
24,3000.0,96
25,3000.0,128
26,3000.0,107
27,3000.0,92
28,3000.0,110
29,3000.0,101
30,3000.0,101
31,3000.0,113
32,3000.0,93
33,3000.0,110
34,3000.0,97
35,3000.0,102
36,3000.0,103
37,3000.0,99
38,3000.0,99
39,3000.0,93

