,answer,token_usage
0,390.0,123
1,390.0,110
2,390.0,130
3,390.0,98
4,390.0,109
5,390.0,72
6,390.0,124
7,390.0,79
8,390.0,140
9,390.0,72
10,390.0,85
11,390.0,90
12,390.0,114
13,390.0,108
14,390.0,124
15,390.0,114
16,390.0,135
17,390.0,122
18,390.0,99
19,390.0,135
20,390.0,120
21,390.0,101
22,390.0,145
23,390.0,118
24,390.0,78
25,390.0,126
26,390.0,111
27,390.0,93
28,390.0,105
29,390.0,101
30,390.0,109
31,390.0,111
32,390.0,98
33,390.0,120
34,390.0,127
35,390.0,148
36,390.0,97
37,390.0,108
38,390.0,78
39,390.0,112

