,answer,token_usage
0,6277.0,110
1,6277.0,119
2,6277.0,127
3,8277.0,58
4,9277.0,61
5,10377.0,80
6,8277.0,58
7,6277.0,109
8,8317.0,59
9,8277.0,62
10,8277.0,72
11,6287.0,95
12,9277.0,57
13,6277.0,119
14,6277.0,129
15,6277.0,99
16,6277.0,99
17,6277.0,99
18,6277.0,58
19,8277.0,61
20,6277.0,144
21,6277.0,126
22,6277.0,126
23,8277.0,60
24,6287.0,130
25,6277.0,100
26,6277.0,153
27,6237.0,104
28,6287.0,115
29,6277.0,125
30,6287.0,123
31,6277.0,73
32,6287.0,76
33,6287.0,70
34,6287.0,126
35,8277.0,68
36,9277.0,57
37,6287.0,86
38,8277.0,64
39,6277.0,122

