,answer,token_usage
0,300.0,149
1,300.0,118
2,300.0,98
3,300.0,132
4,300.0,109
5,300.0,107
6,300.0,109
7,300.0,131
8,300.0,90
9,300.0,133
10,300.0,114
11,300.0,111
12,300.0,114
13,300.0,129
14,300.0,112
15,300.0,98
16,300.0,93
17,300.0,123
18,300.0,127
19,300.0,135
20,300.0,121
21,300.0,116
22,300.0,122
23,300.0,119
24,300.0,108
25,300.0,113
26,300.0,134
27,300.0,134
28,300.0,118
29,300.0,138
30,300.0,123
31,300.0,131
32,300.0,134
33,300.0,116
34,300.0,120
35,300.0,130
36,300.0,129
37,300.0,139
38,300.0,119
39,300.0,110

