,answer,token_usage
0,162.0,193
1,162.0,198
2,162.0,205
3,162.0,220
4,162.0,240
5,162.0,242
6,78.0,99
7,168.0,215
8,162.0,209
9,162.0,214
10,162.0,209
11,162.0,227
12,162.0,184
13,60.0,216
14,162.0,201
15,162.0,168
16,162.0,197
17,162.0,186
18,162.0,212
19,162.0,223
20,162.0,277
21,54.0,141
22,162.0,225
23,162.0,223
24,162.0,275
25,162.0,211
26,162.0,196
27,162.0,219
28,162.0,202
29,96.0,134
30,162.0,247
31,66.0,120
32,162.0,216
33,162.0,243
34,162.0,208
35,162.0,215
36,162.0,247
37,162.0,196
38,162.0,179
39,162.0,235

