,answer,token_usage
0,60.0,126
1,45.714285714285715,41
2,60.0,127
3,60.0,156
4,60.0,144
5,60.0,105
6,60.0,98
7,60.0,107
8,60.0,131
9,60.0,126
10,60.0,125
11,60.0,161
12,60.0,167
13,60.0,185
14,44.285714285714285,63
15,58.4,90
16,60.0,157
17,46.285714285714285,82
18,60.0,190
19,60.0,104
20,60.0,150
21,58.0,106
22,45.6,72
23,48.8,56
24,60.0,149
25,60.0,172
26,60.0,143
27,60.0,128
28,58.4,72
29,60.0,103
30,60.0,109
31,60.0,167
32,60.0,139
33,60.0,140
34,60.0,135
35,60.0,133
36,58.0,102
37,48.6,42
38,58.0,78
39,60.0,111

