,answer,token_usage
0,45000.0,116
1,45000.0,140
2,45000.0,113
3,40000.0,107
4,45000.0,119
5,45000.0,123
6,45000.0,129
7,45000.0,130
8,45000.0,121
9,45000.0,130
10,45000.0,132
11,45000.0,172
12,45000.0,107
13,45000.0,134
14,45000.0,140
15,45000.0,142
16,45000.0,132
17,45000.0,129
18,45000.0,134
19,45000.0,126
20,45000.0,118
21,45000.0,124
22,45000.0,142
23,45000.0,118
24,45000.0,125
25,45000.0,159
26,45000.0,124
27,50000.0,135
28,45000.0,135
29,45000.0,130
30,45000.0,110
31,45000.0,143
32,45000.0,136
33,45000.0,128
34,45000.0,133
35,45000.0,137
36,45000.0,120
37,45000.0,148
38,45000.0,134
39,45000.0,135

