,answer,token_usage
0,120.0,153
1,120.0,116
2,180.0,147
3,170.0,134
4,120.0,168
5,120.0,112
6,120.0,155
7,120.0,138
8,120.0,127
9,120.0,123
10,120.0,140
11,120.0,161
12,120.0,161
13,120.0,168
14,120.0,151
15,120.0,125
16,350.0,98
17,120.0,145
18,220.0,73
19,120.0,170
20,50.0,154
21,120.0,145
22,120.0,190
23,50.0,168
24,120.0,248
25,180.0,107
26,120.0,159
27,120.0,151
28,50.0,144
29,120.0,194
30,50.0,117
31,120.0,211
32,200.0,161
33,180.0,109
34,120.0,159
35,170.0,144
36,170.0,172
37,220.0,102
38,350.0,121
39,120.0,157

