,answer,token_usage
0,2000.0,131
1,2000.0,136
2,2000.0,150
3,2000.0,145
4,2000.0,123
5,2000.0,134
6,2000.0,121
7,2000.0,150
8,2000.0,133
9,2000.0,132
10,2000.0,130
11,2000.0,148
12,2000.0,150
13,2000.0,138
14,2000.0,144
15,2000.0,138
16,2000.0,131
17,2000.0,138
18,2000.0,129
19,2000.0,138
20,2000.0,137
21,2000.0,130
22,2000.0,133
23,2000.0,118
24,2000.0,148
25,2000.0,161
26,2000.0,144
27,2000.0,156
28,2000.0,140
29,2000.0,159
30,2000.0,151
31,2000.0,135
32,2000.0,121
33,2000.0,144
34,2000.0,146
35,2000.0,137
36,2000.0,149
37,2000.0,156
38,2000.0,132
39,2000.0,143

