,answer,token_usage
0,145.0,190
1,145.0,170
2,145.0,179
3,145.0,214
4,145.0,137
5,145.0,125
6,145.0,140
7,145.0,211
8,145.0,165
9,145.0,143
10,145.0,168
11,150.0,156
12,145.0,116
13,145.0,168
14,135.0,153
15,145.0,184
16,145.0,195
17,145.0,165
18,170.0,144
19,145.0,185
20,145.0,148
21,145.0,149
22,145.0,181
23,145.0,201
24,145.0,148
25,145.0,186
26,115.0,231
27,145.0,162
28,145.0,129
29,135.0,142
30,145.0,219
31,145.0,154
32,145.0,172
33,145.0,153
34,145.0,229
35,125.0,178
36,145.0,164
37,135.0,184
38,145.0,122
39,115.0,160

