,answer,token_usage
0,360.0,168
1,360.0,181
2,360.0,176
3,360.0,89
4,360.0,193
5,360.0,176
6,360.0,86
7,360.0,197
8,360.0,185
9,360.0,174
10,360.0,95
11,360.0,132
12,360.0,136
13,360.0,143
14,360.0,188
15,360.0,125
16,360.0,185
17,360.0,176
18,360.0,211
19,360.0,168
20,360.0,115
21,360.0,131
22,360.0,198
23,360.0,144
24,360.0,143
25,360.0,147
26,360.0,134
27,360.0,147
28,360.0,151
29,360.0,124
30,360.0,134
31,360.0,136
32,360.0,177
33,360.0,177
34,360.0,154
35,360.0,163
36,360.0,157
37,360.0,155
38,360.0,167
39,360.0,102

