,answer,token_usage
0,-10.0,94
1,-10.0,111
2,-10.0,98
3,-10.0,114
4,-10.0,124
5,-10.0,120
6,-10.0,112
7,-10.0,46
8,-10.0,99
9,-10.0,56
10,-10.0,73
11,-10.0,110
12,-10.0,58
13,-10.0,66
14,-10.0,122
15,-10.0,76
16,-10.0,131
17,-10.0,100
18,-10.0,89
19,-10.0,140
20,-10.0,106
21,-10.0,51
22,-10.0,98
23,-10.0,131
24,-10.0,72
25,-10.0,110
26,-10.0,67
27,-10.0,47
28,-10.0,101
29,-10.0,85
30,-10.0,139
31,-10.0,60
32,-10.0,78
33,-10.0,116
34,-10.0,104
35,-10.0,103
36,-10.0,60
37,-10.0,68
38,-10.0,112
39,-10.0,108

