,answer,token_usage
0,130.0,60
1,120.0,111
2,120.0,106
3,120.0,118
4,120.0,89
5,120.0,114
6,120.0,115
7,120.0,75
8,120.0,127
9,120.0,101
10,120.0,91
11,120.0,119
12,120.0,106
13,110.0,48
14,120.0,118
15,120.0,92
16,120.0,113
17,120.0,105
18,120.0,119
19,120.0,119
20,120.0,114
21,120.0,98
22,120.0,103
23,120.0,122
24,120.0,101
25,120.0,90
26,120.0,116
27,110.0,43
28,120.0,106
29,140.0,76
30,120.0,130
31,120.0,93
32,120.0,107
33,120.0,104
34,130.0,43
35,120.0,96
36,120.0,118
37,120.0,115
38,120.0,120
39,120.0,111

