,answer,token_usage
0,105.0,179
1,105.0,190
2,105.0,136
3,105.0,171
4,105.0,204
5,105.0,217
6,105.0,189
7,145.0,139
8,105.0,224
9,105.0,227
10,105.0,267
11,105.0,139
12,70.0,154
13,105.0,160
14,95.0,98
15,105.0,199
16,105.0,258
17,105.0,175
18,105.0,253
19,105.0,245
20,105.0,212
21,105.0,137
22,105.0,265
23,105.0,171
24,105.0,153
25,94.0,125
26,45.0,141
27,115.0,125
28,105.0,206
29,105.0,151
30,35.0,58
31,70.0,132
32,105.0,215
33,105.0,225
34,105.0,164
35,105.0,183
36,105.0,265
37,105.0,190
38,105.0,166
39,105.0,322

