,answer,token_usage
0,56.0,39
1,147.0,128
2,147.0,140
3,147.0,141
4,147.0,134
5,147.0,135
6,147.0,98
7,126.0,41
8,147.0,132
9,147.0,131
10,147.0,134
11,147.0,139
12,98.0,42
13,147.0,147
14,147.0,159
15,147.0,146
16,147.0,137
17,147.0,151
18,147.0,130
19,126.0,37
20,147.0,126
21,147.0,96
22,147.0,106
23,147.0,103
24,147.0,102
25,147.0,134
26,147.0,130
27,126.0,91
28,147.0,95
29,147.0,145
30,147.0,135
31,147.0,97
32,147.0,144
33,147.0,94
34,147.0,140
35,126.0,38
36,126.0,33
37,147.0,116
38,147.0,156
39,147.0,111

