,answer,token_usage
0,750.0,102
1,750.0,80
2,750.0,76
3,750.0,143
4,750.0,89
5,750.0,100
6,750.0,88
7,750.0,79
8,750.0,102
9,750.0,75
10,750.0,77
11,750.0,98
12,750.0,81
13,750.0,87
14,750.0,81
15,750.0,85
16,750.0,109
17,750.0,122
18,750.0,88
19,750.0,117
20,750.0,113
21,750.0,82
22,750.0,126
23,750.0,93
24,750.0,84
25,750.0,82
26,750.0,90
27,750.0,91
28,750.0,76
29,750.0,88
30,750.0,107
31,750.0,51
32,750.0,91
33,750.0,94
34,750.0,80
35,750.0,92
36,750.0,129
37,750.0,77
38,750.0,102
39,750.0,98

