,answer,token_usage
0,350.0,179
1,350.0,241
2,350.0,213
3,350.0,208
4,350.0,176
5,350.0,209
6,350.0,182
7,350.0,217
8,350.0,220
9,350.0,218
10,350.0,238
11,175.0,107
12,350.0,225
13,350.0,239
14,350.0,232
15,350.0,194
16,350.0,176
17,395.0,156
18,350.0,223
19,350.0,204
20,350.0,181
21,350.0,180
22,350.0,212
23,350.0,206
24,350.0,181
25,350.0,209
26,350.0,239
27,350.0,172
28,350.0,228
29,155.0,97
30,350.0,193
31,350.0,205
32,350.0,225
33,350.0,217
34,350.0,230
35,350.0,217
36,350.0,198
37,350.0,226
38,395.0,261
39,350.0,194

