,answer,token_usage
0,128.0,97
1,128.0,92
2,128.0,98
3,128.0,91
4,128.0,118
5,128.0,98
6,128.0,91
7,128.0,93
8,128.0,90
9,128.0,152
10,128.0,96
11,128.0,95
12,128.0,96
13,128.0,89
14,128.0,87
15,128.0,113
16,128.0,115
17,128.0,88
18,128.0,101
19,128.0,108
20,128.0,125
21,128.0,110
22,128.0,88
23,128.0,93
24,128.0,110
25,128.0,111
26,128.0,122
27,128.0,101
28,128.0,102
29,128.0,136
30,128.0,115
31,128.0,157
32,128.0,98
33,128.0,113
34,128.0,110
35,128.0,101
36,128.0,93
37,128.0,118
38,128.0,117
39,128.0,90

