,answer,token_usage
0,87.0,3793
1,29.0,2517
2,87.0,4818
3,139.0,3347
4,36.0,3921
5,1.0,2257
6,28.0,3538
7,23.0,3795
8,100.0,5265
9,113.0,3600
10,57.0,3924
11,87.0,2897
12,17.0,2578
13,13.0,5142
14,7.7,4820
15,59.0,3416
16,29.0,4246
17,59.0,4178
18,217.0,3474
19,34.0,2705
20,57.0,3026
21,217.0,3282
22,113.0,3988
23,441.0,4309
24,87.0,3985
25,11.0,2257
26,57.0,4307
27,32.0,2834
28,269.0,3089
29,25.0,3409
30,19.0,4305
31,100113.0,4245
32,29.0,2325
33,29.0,7193
34,29.0,3154
35,87.0,3218
36,59.0,4561
37,47.0,6231
38,57.0,3539
39,10.0,4818
40,23.0,2901
41,57.0,2708
42,13.0,3605
43,136.0,5206
44,57.0,4051
45,7.7,4115
46,109.0,5587
47,87.0,2706
48,57.0,2450
49,65.0,7122
50,136.0,3541
51,34.0,2902
52,397.0,2578
53,87.0,4882
54,87.0,5779
55,29.0,2963
56,7.95,3667
57,57.0,3794

