,answer,token_usage
0,369.0,3797
1,419.0,3154
2,419.0,3666
3,351.0,3026
4,365.0,4117
5,17.0,3346
6,17.0,2966
7,175.0,3539
8,373.0,3922
9,365.0,2450
10,365.0,3731
11,365.0,2834
12,419.0,2259
13,175.0,4437
14,419.0,1682
15,339.0,3474
16,419.0,2770
17,365.0,4694
18,365.0,5329
19,337.0,5139
20,341.0,4178
21,351.0,2450
22,419.0,3858
23,365.0,5524
24,365.0,5650
25,17.0,3667
26,365.0,5332
27,17.0,2578
28,13.0,2837
29,17.0,5782
30,151.0,2903
31,353.0,5653
32,419.0,4115
33,369.0,4947
34,365.0,3090
35,17.0,3990
36,419.0,2130
37,369.0,3862
38,17.0,3922
39,17.0,1941
40,77.0,4948
41,365.0,5266
42,365.0,2259

