,answer,token_usage
0,13.0,4626
1,37.0,981
2,47.0,533
3,7.0,4050
4,19.0,1941
5,71.0,1809
6,61.0,3350
7,127.0,2005
8,127.0,3346
9,127.0,3347
10,149.0,2197
11,19.0,3605
12,127.0,2390
13,17.0,4882
14,17.0,721
15,65.0,2129
16,59.0,5333
17,25.0,913
18,31.0,1493
19,127.0,2514
20,41.0,2769
21,155.0,3090
22,127.0,3410
23,13.0,533
24,61.0,1490
25,61.0,3733
26,19.0,2321
27,61.0,2069
28,7.0,3794
29,13.0,1365
30,17.0,1365
31,55.0,2067
32,29.0,1554
33,47.0,3219
34,41.0,1425
35,89.0,2578
36,19.0,661
37,19.0,3349
38,127.0,4179
39,17.0,1366

