,answer,token_usage
0,520.0,2706
1,52.0,2258
2,468.0,3153
3,358.8,2914
4,312.0,3217
5,520.0,2962
6,617.0,3090
7,468.0,2322
8,468.0,3733
9,295.8099994659424,3550
10,732.3333333333334,2522
11,1040.0,2708
12,468.0,2964
13,520.0,4241
14,445.7142857142857,1383
15,468.0,1683
16,4225.0,2132
17,157.0,2322
18,468.0,1619
19,208.0,2450
20,208.0,2065
21,358.8,2912
22,468.0,3604
23,26.0,3392
24,520.0,2897
25,1014.0,1824
26,208.0,2707
27,223.81000000000003,2699
28,222.85714285714286,2978
29,4225.0,2004
30,492.0,3106
31,156.0,2011
32,468.0,1877
33,507.0,4179
34,364.0,2515
35,208.0,2323
36,520.0,1559
37,1488.0,2072
38,468.0,3409
39,480.0,4308

