,answer,token_usage
0,97.0,2965
1,59.0,5650
2,13.0,2901
3,113.0,4244
4,77.0,3027
5,13.0,3602
6,23.0,4311
7,8993.0,4116
8,29.0,2641
9,13.0,4497
10,87.0,2962
11,13.0,3345
12,4.5,2451
13,25.2273,2836
14,57.0,2514
15,57.0,2578
16,217.0,3602
17,113.0,4369
18,59.0,2513
19,2.5,1811
20,57.0,2706
21,47.0,3798
22,61.0,2261
23,57.0,3348
24,113.0,3537
25,34.0,2451
26,57.0,3602
27,35.0,4434
28,89.0,5655
29,57.0,3284
30,13.0,3857
31,57.0,4498
32,29.0,2898
33,35.0,2450
34,139.0,3607
35,57.0,3921
36,139.0,2641
37,13.0,3477
38,57.0,4307
39,0.4375,3797

