,answer,token_usage
0,371.0,20114
1,365.0,28564
2,371.0,20884
3,371.0,36119
4,401.0,31895
5,365.0,24402
6,371.0,29461
7,385.0,21909
8,365.0,32794
9,385.0,30165
10,369.0,20630
11,355.0,22808
12,371.0,15570
13,371.0,27674
14,381.0,23637
15,371.0,16914
16,371.0,20501
17,371.0,11795
18,359.0,27538
19,181.0,33243
20,365.0,26835
21,397.0,33942
22,371.0,35667
23,365.0,35988
24,371.0,35540
25,365.0,14487
26,371.0,33493
27,371.0,22358
28,365.0,27861
29,371.0,37019
30,397.0,17746
31,371.0,25747
32,371.0,15891
33,371.0,20754
34,367.0,23251
35,355.0,21846
36,373.0,30101
37,371.0,28568
38,365.0,17493
39,371.0,24211

